Project code,ALMA source name,RA,Dec,Band,Cont. sens.,Frequency support,Release date,Publications,Ang. res.,Min. vel. res.,Array,Mosaic,Max. reco. scale,FOV,Scientific category,Science keyword,Int. Time,Gal. lon.,Gal. lat.,Min. freq. res.,Pol products,L5 BL,L80 BL,Obs. date,PI name,SB name,Proposal authors,Line sens. (10 km/s),PWV,Group ous id,Member ous id,Asdm,Project title,Type,Scan intent,QA2 Status,Collections
2017.1.00161.L,ngc253,11.888777251504186,-25.28844705817272,6,0.0428515416567127,"[211.11..212.99GHz,976.56kHz,1.43mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [212.69..214.56GHz,976.56kHz,1.42mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [226.07..227.94GHz,976.56kHz,1.32mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line] U [227.69..229.56GHz,976.56kHz,1.31mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line]",2020-03-07,8,1.1204907978114145,1.2857645069285806,12m,mosaic,11.207997406503754,61.81065873529448,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",248.548,97.38518397345959,-87.96445652413486,976.5100467373754, XX YY,24.614965,143.7684,2018-05-25,"Martin, Sergio",ngc253_a_06_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.3138942007126617,0.3068746030330658,uid://A001/X1284/Xf52,uid://A001/X1284/Xf53,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.01101.S,NGC_253,11.915495190462277,-25.258891067396252,6,0.5678492548059753,"[217.88..218.38GHz,1128.91kHz,12.68mJy/beam@10km/s,1.53uJy/beam@native, XX YY,line] U [218.14..218.64GHz,1128.91kHz,12.54mJy/beam@10km/s,1.51uJy/beam@native, XX YY,line] U [218.42..218.92GHz,1128.91kHz,12.73mJy/beam@10km/s,1.54uJy/beam@native, XX YY,line] U [219.41..219.53GHz,141.11kHz,14.10mJy/beam@10km/s,3.41uJy/beam@native, XX YY,line] U [220.25..220.37GHz,141.11kHz,18.71mJy/beam@10km/s,4.54uJy/beam@native, XX YY,line] U [230.38..230.51GHz,121.15kHz,16.66mJy/beam@10km/s,4.13uJy/beam@native, XX YY,line] U [230.91..232.89GHz,31250.00kHz,12.63mJy/beam@10km/s,0.79uJy/beam@native, XX YY,continuum]",2020-03-15,1,4.153007645506897,0.15764739251360715,7m,mosaic,31.791383005498346,109.17534918706747,Local Universe,"Spiral galaxies, Giant Molecular Clouds (GMC) properties",5857.776,98.34652536196405,-87.94766404204307,121.14718004311935, XX YY,8.898785,31.020134,2018-04-15,"Rosolowsky, Erik",NGC_253_a_06_7M,"Bolatto, Alberto; Walter, Fabian; Kruijssen, Diederik; Herrera, Cinthya; Rebolledo, David; Schruba, Andreas; Blanc, Guillermo; Leroy, Adam; Sandstrom, Karin; Meidt, Sharon; Bigiel, Frank; Schinnerer, Eva; Kreckel, Kathryn; Hygate, Alex; Emsellem, Eric;",12.536322078930315,1.7999999523162842,uid://A001/X12ce/X127,uid://A001/X12ce/X12c,11,Are GMCs Real? Searching for the physical objects in a multiscale ISM,S,TARGET,PASS,
2018.1.00765.S,ngc253,11.888672770248384,-25.288244443171966,7,0.06118998754190804,"[338.06..339.93GHz,1128.91kHz,1.57mJy/beam@10km/s,0.12uJy/beam@native, XX YY,line] U [339.73..341.61GHz,1128.91kHz,1.57mJy/beam@10km/s,0.12uJy/beam@native, XX YY,line] U [350.30..352.18GHz,1128.91kHz,1.55mJy/beam@10km/s,0.12uJy/beam@native, XX YY,line] U [351.98..353.85GHz,1128.91kHz,1.55mJy/beam@10km/s,0.12uJy/beam@native, XX YY,line]",2020-06-03,0,0.27562129687184295,0.9614961058972993,12m,,3.7566898230634087,16.831480601623408,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",695.52,97.38519662892412,-87.96423612199865,1128.8692921074353, XX YY,46.770638,372.24103,2019-05-02,"Harada, Nanase",ngc253_l_07_TM1,"Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Sakamoto, Kazushi; van der Werf, Paul; Nishimura, Yuri; Aladro, Rebeca; Mangum, Jeffrey; Viti, Serena; König, Sabine; Takano, Shuro; Tanaka, Kunihiko; Muller, Sebastien; Martin, Sergio; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam;",1.5493449340759147,0.9890561699867249,uid://A001/X133d/X15b0,uid://A001/X133d/X15b1,1,The parsec scale view of the starburst ISM through molecular diagnostics,S,TARGET,SEMIPASS,
2017.1.00161.L,ngc253,11.888672720272533,-25.288244380024757,7,0.09159958429842253,"[303.51..305.38GHz,976.56kHz,2.69mJy/beam@10km/s,0.20uJy/beam@native, XX YY,line] U [305.13..307.01GHz,976.56kHz,2.68mJy/beam@10km/s,0.20uJy/beam@native, XX YY,line] U [315.51..317.38GHz,976.56kHz,2.28mJy/beam@10km/s,0.17uJy/beam@native, XX YY,line] U [317.13..319.01GHz,976.56kHz,2.28mJy/beam@10km/s,0.17uJy/beam@native, XX YY,line]",2020-06-19,8,0.8056434688437323,0.923122291241502,12m,mosaic,7.666843228696571,67.94226224757466,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",265.44,97.38519703477212,-87.96423173466621,976.5173153994124, XX YY,25.549875,141.48624,2018-05-15,"Martin, Sergio",ngc253_f_07_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",2.280143957470697,0.814772367477417,uid://A001/X1284/Xfac,uid://A001/X1284/Xfad,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2018.1.00162.S,ngc253,11.888786554722424,-25.28846510190977,5,0.041673638708074195,"[195.24..197.12GHz,1128.91kHz,1.50mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [196.92..198.79GHz,1128.91kHz,1.50mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [207.31..209.19GHz,1128.91kHz,1.29mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line] U [208.99..210.86GHz,1128.91kHz,1.29mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line]",2020-07-02,7,1.0979329586492028,1.619458652126642,12m,mosaic,10.96025795650906,67.21187666958207,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",559.478,97.38518287569845,-87.96447584532552,1128.93233155765, XX YY,27.313318,146.02977,2019-03-03,"Martin, Sergio",ngc253_h_05_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Mangum, Jeffrey; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Harada, Nanase; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.2905728256439788,1.3268191814422607,uid://A001/X133d/Xef,uid://A001/X133d/Xf0,1,ALCHEMI II: Filling the Band 5 gap,S,TARGET,PASS,
2017.1.00161.L,ngc253,11.88859484909179,-25.28809340499115,6,0.04072619132580897,"[221.09..222.96GHz,976.56kHz,1.30mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line] U [222.77..224.64GHz,976.56kHz,1.29mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line] U [236.09..237.96GHz,976.56kHz,1.25mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line] U [237.77..239.64GHz,976.56kHz,1.25mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line]",2020-07-05,8,1.1371681336960378,1.2312518948577464,12m,mosaic,11.599739460506454,70.46167169528147,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",468.646,97.38520678384796,-87.96406464310566,976.508613118571, XX YY,22.748203,135.4938,2018-05-27,"Martin, Sergio",ngc253_d_06_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.2486627795880398,0.5943959951400757,uid://A001/X1284/Xf64,uid://A001/X1284/Xf65,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2017.1.00161.L,ngc253,11.8886727138138,-25.288244371866778,7,0.07119452743892164,"[284.76..286.63GHz,976.56kHz,2.04mJy/beam@10km/s,0.15uJy/beam@native, XX YY,line] U [286.38..288.26GHz,976.56kHz,2.03mJy/beam@10km/s,0.15uJy/beam@native, XX YY,line] U [296.76..298.63GHz,976.56kHz,1.92mJy/beam@10km/s,0.14uJy/beam@native, XX YY,line] U [298.38..300.26GHz,976.56kHz,1.92mJy/beam@10km/s,0.14uJy/beam@native, XX YY,line]",2020-07-09,8,0.8921938936680961,0.9811177544067333,12m,mosaic,8.822393604231307,72.22570205802415,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",332.319,97.38519708716646,-87.9642311677745,976.5035895074977, XX YY,23.554878,135.79213,2018-06-07,"Martin, Sergio",ngc253_d_07_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.9162466510768943,0.6422011852264404,uid://A001/X1284/Xfa0,uid://A001/X1284/Xfa1,1,ALCHEMI: the ALMA Comprehensive High-resolution Extragalactic Molecular Inventory,L,TARGET,PASS,
2018.1.00596.S,NGC_253,11.916072139511373,-25.259365091300324,6,0.10736842776840298,"[217.90..218.37GHz,976.56kHz,2.89mJy/beam@10km/s,0.36uJy/beam@native, XX YY,line] U [218.15..218.62GHz,976.56kHz,2.89mJy/beam@10km/s,0.36uJy/beam@native, XX YY,line] U [218.44..218.90GHz,976.56kHz,2.89mJy/beam@10km/s,0.36uJy/beam@native, XX YY,line] U [219.24..219.70GHz,488.28kHz,2.88mJy/beam@10km/s,0.36uJy/beam@native, XX YY,line] U [220.07..220.54GHz,488.28kHz,2.88mJy/beam@10km/s,0.36uJy/beam@native, XX YY,line] U [230.21..230.68GHz,244.14kHz,2.83mJy/beam@10km/s,0.36uJy/beam@native, XX YY,line] U [230.91..232.90GHz,31250.00kHz,2.52mJy/beam@10km/s,0.16uJy/beam@native, XX YY,continuum]",2020-08-21,1,1.1510582496889745,0.31794239147366093,12m,mosaic,11.230667161181282,97.59796533379848,Local Universe,"Spiral galaxies, Giant Molecular Clouds (GMC) properties",148.474,98.35435454276565,-87.94830988632229,244.14656120084018, XX YY,24.254326,135.96107,2019-03-21,"Rosolowsky, Erik",NGC_253_a_06_TM2,"Bolatto, Alberto; Walter, Fabian; Sun, Jiayi; Faesi, Christopher; Kruijssen, Diederik; Herrera, Cinthya; Rebolledo, David; Schruba, Andreas; Blanc, Guillermo; Leroy, Adam; Sandstrom, Karin; Meidt, Sharon; Bigiel, Frank; Schinnerer, Eva; Kreckel, Kathryn; Hygate, Alex; Emsellem, Eric;",2.524484316681217,0.8948158621788025,uid://A001/X133d/X106f,uid://A001/X133d/X1072,1,Are GMCs Real? Searching for the physical objects in a multiscale ISM,S,TARGET,SEMIPASS,
2018.1.00294.S,NGC253,11.887768005884514,-25.288411109361377,9,5.012764778651612,"[688.13..690.13GHz,3904.30kHz,85.45mJy/beam@10km/s,9.16uJy/beam@native, XX YY,line] U [689.90..691.89GHz,3904.30kHz,89.19mJy/beam@10km/s,9.57uJy/beam@native, XX YY,line] U [691.71..693.71GHz,3904.30kHz,102.43mJy/beam@10km/s,11.01uJy/beam@native, XX YY,line] U [693.52..695.52GHz,3904.30kHz,99.48mJy/beam@10km/s,10.71uJy/beam@native, XX YY,line]",2020-08-31,0,1.674681945125165,1.6876496201201887,7m,mosaic,10.91766960225102,20.940042614513004,Active galaxies,"Starbursts, star formation",3293.767,97.36235261299367,-87.96403940087026,3904.090608628113, XX YY,8.976351,30.623337,2018-10-26,"Bolatto, Alberto",NGC253_a_09_7M,"Walter, Fabian; Ostriker, Eve; Mills, Elisabeth; Gorski, Mark; Zwaan, Martin; Thompson, Todd; Meier, David; Lenkic, Laura; Scoville, Nick; Zschaechner, Laura; Ott, Juergen; Leroy, Adam; Levy, Rebecca; Weiss, Axel; Krieger, Nico; Rosolowsky, Erik; Veilleux, Sylvain; Ginsburg, Adam;",85.45481268060956,0.6600000262260437,uid://A001/X133d/X9c2,uid://A001/X133d/X9c7,3,"Ionized Gas, Radiation Field, Masses, and Dust Temperature in Forming Massive Clusters in the NGC253 Starburst",S,TARGET,PASS,
2018.1.00162.S,ngc253,11.888476781368562,-25.287864427486973,5,0.06356917726075287,"[169.78..171.65GHz,1128.91kHz,1.60mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [171.45..173.33GHz,1128.91kHz,1.66mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [181.84..183.72GHz,1128.91kHz,61.17mJy/beam@10km/s,3.49uJy/beam@native, XX YY,line] U [183.52..185.39GHz,1128.91kHz,27.26mJy/beam@10km/s,1.56uJy/beam@native, XX YY,line]",2020-09-07,7,0.8990404856534657,1.8441638165875254,12m,mosaic,9.883690178160034,64.37990085506068,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",1081.25,97.38522113106417,-87.96381399424443,1128.9060877311158, XX YY,35.789078,217.02194,2019-04-07,"Martin, Sergio",ngc253_c_05_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Mangum, Jeffrey; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Harada, Nanase; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.5980117284396989,1.2992031574249268,uid://A001/X133d/Xd1,uid://A001/X133d/Xd2,2,ALCHEMI II: Filling the Band 5 gap,S,TARGET,SEMIPASS,
2018.1.00162.S,ngc253,11.888480553965675,-25.287871742452886,5,0.05443701623473972,"[173.13..175.00GHz,1128.91kHz,3.06mJy/beam@10km/s,0.17uJy/beam@native, XX YY,line] U [174.80..176.68GHz,1128.91kHz,3.04mJy/beam@10km/s,0.17uJy/beam@native, XX YY,line] U [185.19..187.07GHz,1128.91kHz,1.50mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [186.87..188.74GHz,1128.91kHz,1.49mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line]",2020-09-10,7,1.0476811219799762,1.8111271514492644,12m,mosaic,11.918244336344287,63.16475368879357,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",688.463,97.3852206537049,-87.96382217313868,1128.9219778897154, XX YY,28.188545,187.24167,2019-03-28,"Martin, Sergio",ngc253_d_05_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Mangum, Jeffrey; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Harada, Nanase; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.4940976743249685,1.4759652614593506,uid://A001/X133d/Xd7,uid://A001/X133d/Xd8,1,ALCHEMI II: Filling the Band 5 gap,S,TARGET,SEMIPASS,
2018.1.00162.S,ngc253,11.888472857578464,-25.28785681961656,5,0.0363019176889423,"[166.43..168.30GHz,1128.91kHz,4.58mJy/beam@10km/s,0.25uJy/beam@native, XX YY,line] U [168.10..169.98GHz,1128.91kHz,1.16mJy/beam@10km/s,0.06uJy/beam@native, XX YY,line] U [178.49..180.37GHz,1128.91kHz,1.13mJy/beam@10km/s,0.06uJy/beam@native, XX YY,line] U [180.17..182.04GHz,1128.91kHz,1.12mJy/beam@10km/s,0.06uJy/beam@native, XX YY,line]",2020-09-10,7,0.8063939813098141,1.878446812254622,12m,mosaic,9.04682976397795,65.64273675257104,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",638.54,97.3852216247336,-87.96380548558412,1128.9008151533283, XX YY,38.563385,252.62483,2019-04-10,"Martin, Sergio",ngc253_b_05_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Mangum, Jeffrey; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Harada, Nanase; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.1216130977714547,1.626523494720459,uid://A001/X133d/Xcb,uid://A001/X133d/Xcc,1,ALCHEMI II: Filling the Band 5 gap,S,TARGET,SEMIPASS,
2018.1.00162.S,ngc253,11.888788399313928,-25.288468679639237,5,0.0457732275107984,"[191.89..193.77GHz,1128.91kHz,1.59mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [193.57..195.44GHz,1128.91kHz,1.59mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [203.96..205.84GHz,1128.91kHz,1.49mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line] U [205.64..207.51GHz,1128.91kHz,1.48mJy/beam@10km/s,0.09uJy/beam@native, XX YY,line]",2020-09-11,7,1.3157941801386879,1.6458420171718624,12m,mosaic,12.552464127899814,68.31791930269543,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",559.743,97.38518265780765,-87.96447967037561,1128.931962263428, XX YY,24.250124,135.07806,2019-03-22,"Martin, Sergio",ngc253_g_05_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Mangum, Jeffrey; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Harada, Nanase; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.4811202499005494,1.1117838621139526,uid://A001/X133d/Xe9,uid://A001/X133d/Xea,1,ALCHEMI II: Filling the Band 5 gap,S,TARGET,SEMIPASS,
2018.1.00162.S,ngc253,11.888792274075813,-25.28847619478293,5,0.23788760689964536,"[185.19..187.07GHz,1128.91kHz,5.08mJy/beam@10km/s,0.29uJy/beam@native, XX YY,line] U [186.87..188.74GHz,1128.91kHz,12.24mJy/beam@10km/s,0.71uJy/beam@native, XX YY,line] U [197.26..199.13GHz,1128.91kHz,11.97mJy/beam@10km/s,0.71uJy/beam@native, XX YY,line] U [198.94..200.81GHz,1128.91kHz,11.93mJy/beam@10km/s,0.71uJy/beam@native, XX YY,line]",2020-09-12,7,1.109344092544188,1.7012655925272586,12m,mosaic,11.463187584216428,70.64296034488704,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",728.39,97.3851822044454,-87.96448769865985,1128.925333984556, XX YY,27.61942,165.77744,2019-03-26,"Martin, Sergio",ngc253_e_05_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Mangum, Jeffrey; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Harada, Nanase; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",5.076791158046561,2.3914406299591064,uid://A001/X133d/Xdd,uid://A001/X133d/Xde,1,ALCHEMI II: Filling the Band 5 gap,S,TARGET,SEMIPASS,
2018.1.00162.S,ngc253,11.888790304721564,-25.288472375296546,5,0.043949846314856184,"[188.54..190.42GHz,1128.91kHz,1.76mJy/beam@10km/s,0.10uJy/beam@native, XX YY,line] U [190.22..192.09GHz,1128.91kHz,1.76mJy/beam@10km/s,0.10uJy/beam@native, XX YY,line] U [200.61..202.48GHz,1128.91kHz,1.31mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line] U [202.29..204.16GHz,1128.91kHz,1.30mJy/beam@10km/s,0.08uJy/beam@native, XX YY,line]",2020-09-13,7,1.175018566849034,1.673091937879013,12m,mosaic,11.940297348902792,69.4609839140677,Galaxy evolution,"Galaxy chemistry, Giant Molecular Clouds (GMC) properties",672.02,97.38518243348709,-87.96448361944292,1128.9266601097668, XX YY,25.926838,153.84111,2019-03-25,"Martin, Sergio",ngc253_f_05_TM1,"Garcia-Burillo, Santiago; Watanabe, Yoshimasa; Greve, Thomas; Nakanishi, Kouichiro; Ando, Ryo; Sakamoto, Kazushi; Meier, David; Nishimura, Yuri; Mangum, Jeffrey; Viti, Serena; Takano, Shuro; König, Sabine; Kohno, Kotaro; Tanaka, Kunihiko; Spaans, Marco; Nakajima, Tac; Fuller, Gary; Henkel, Christian; Ginsburg, Adam; Cunningham, Maria; Herbst, Eric; Muehle, Stefanie; Harada, Nanase; Aladro, Rebeca; van der Werf, Paul; Jones, Paul; Hunt, Leslie; Izumi, Takuma; Aalto, Susanne; Muller, Sebastien; Costagliola, Francesco; Leurini, Silvia;",1.3012233994435736,1.3060431480407715,uid://A001/X133d/Xe3,uid://A001/X133d/Xe4,1,ALCHEMI II: Filling the Band 5 gap,S,TARGET,SEMIPASS,
2018.1.01358.S,NGC_253,11.887949943518873,-25.288440704350478,7,0.02960372782928072,"[335.50..337.47GHz,62500.00kHz,0.80mJy/beam@10km/s,0.06uJy/beam@native, XX XY YX YY,continuum] U [337.44..339.41GHz,62500.00kHz,0.72mJy/beam@10km/s,0.05uJy/beam@native, XX XY YX YY,continuum] U [347.50..349.47GHz,62500.00kHz,0.77mJy/beam@10km/s,0.06uJy/beam@native, XX XY YX YY,continuum] U [349.50..351.47GHz,62500.00kHz,0.85mJy/beam@10km/s,0.07uJy/beam@native, XX XY YX YY,continuum]",2020-10-10,0,0.28722266877331837,53.609390012079764,12m,,3.9476932049450015,16.9526076112803,Active galaxies,"Starbursts, star formation, Outflows, jets, feedback",8467.2,97.36619413294304,-87.96413628973228,62498.078359271996, XX XY YX YY,45.29042,352.7762,2019-04-27,"Hughes, Annie",NGC_253_a_07_TM1,"Federrath, Christoph; Bolatto, Alberto; Galametz, Maud; Banda-Barragan, Wladimir Eduardo; Paladino, Rosita; Bernard, Jean-Philippe;",0.7221728852067999,1.0186299085617065,uid://A001/X133d/X2fd5,uid://A001/X133d/X2fd6,4,The Magnetic Heart of NGC253's Starburst-Driven Wind,S,TARGET,PASS,
2015.1.00658.S,NGC_253,11.88805830003412,-25.2887999699159,9,15.197717069444971,"[688.82..690.80GHz,31250.00kHz,266.32mJy/beam@10km/s,28.57uJy/beam@native, XX YY,continuum] U [690.63..692.61GHz,31250.00kHz,284.43mJy/beam@10km/s,30.55uJy/beam@native, XX YY,continuum] U [692.43..694.41GHz,31250.00kHz,295.13mJy/beam@10km/s,31.74uJy/beam@native, XX YY,continuum] U [694.24..696.22GHz,31250.00kHz,288.01mJy/beam@10km/s,31.01uJy/beam@native, XX YY,continuum]",2020-10-27,1,1.6462736073909292,13.494750560353628,7m,mosaic,10.553623180542418,43.913056953156136,Active galaxies,"Starbursts, star formation",208.268,97.36439820163358,-87.96450141517566,31250.058075810066, XX YY,8.484597,30.401316,2016-09-07,"Rangwala, Naseem",NGC_253_a_09_7M,"Maloney, Philip; Kamenetzky, Julia; Conley, Alexander; Glenn, Jason;",266.31868352514203,0.6600000262260437,uid://A001/X2cf/X12,uid://A001/X2cf/X15,1,Comparing Morphology and Kinematics of Warm CO with Warm Molecular Hydrogen in Star-Forming Galaxies,S,TARGET,PASS,
